App,Time Spent (Hours),Category,Productivity
didit.csail.mit.edu,872,General Reference & Learning,1
notability,3651,Writing,2
microsoft autoupdate,7,General Utilities,1
urban-x.com,101,Uncategorized,0
angel.co,24,General Business,2
study.com,7,General Reference & Learning,1
Dictionary,125,General Reference & Learning,1
accounts.google.com,39,General Communication & Scheduling,0
addprinter,111,General Utilities,0
18.2.227.201,217,Uncategorized,0
18.2.227.193,22,Uncategorized,0
macrumors.com,102,General News & Opinion,-2
apple.com,185,Engineering & Technology,-1
system information,3,General Utilities,0
quora.com,131,General Reference & Learning,-1
marxists.org,20,General Reference & Learning,1
admin.cam.ac.uk,17,General Reference & Learning,1
cnbc.com,253,Business,-1
cnn.com,292,General News & Opinion,2
boxofficemojo.com,301,General Entertainment,-2
forbes.com,139,General News & Opinion,-2
Google Presentations,888,Presentation,2
microsoft error reporting,22,Science & Technology,-1
google chrome,50,Browsers,0
spotify,342,General Entertainment,-2
itunes.apple.com,8,General Shopping,-2
problem reporter,4,General News & Opinion,-2
ilightshow,164,Uncategorized,0
ilightshow.net,247,Uncategorized,0
login2.spotify.com,3,General Entertainment,-2
screensaverengine,119,General Utilities,0
spotify.com,1,General Entertainment,-2
promo.spotify.com,116,General Entertainment,-2
www2.meethue.com,265,Uncategorized,0
flex1548-esd.flexnetoperations.com,1,Uncategorized,0
defensenews.com,109,Uncategorized,0
jalopnik.com,71,Intelligence,2
abc.net.au,61,General News & Opinion,-2
deadline.com,121,Business,-1
variety.com,428,General News & Opinion,-2
pandaily.com,89,Uncategorized,0
cbooo.cn,582,Uncategorized,0
bgr.com,101,Science & Technology,-1
imdb.com,31,Video,-2
xinhuanet.com,42,General News & Opinion,-2
hkcinemagic.com,8,Uncategorized,0
Notes,508,Email,0
daisydisk,92,General Utilities,0
mobile - brassrat2021.mit.edu,1110,Uncategorized,0
google.com/calendar,190,Calendars,2
registrar.mit.edu,267,Presentation,2
finalexams.mit.edu,187,Presentation,2
fandango.com,6,Quality Assurance,2
thoughtco.com,109,General Reference & Learning,1
codejava.net,13,Engineering & Technology,1
nytimes.com,252,General News & Opinion,-2
eia.gov,25,General Reference & Learning,1
thebeijinger.com,786,General News & Opinion,-2
glineq.blogspot.com,190,General Business,2
rescuetime.com,1054,Intelligence,0
caesar.csail.mit.edu,3248,General Reference & Learning,1
turtlesoup,11,Uncategorized,0
xkcd.com,46,Comedy,-2
jasonchumusic.com,77,Uncategorized,0
grandmaster.bandcamp.com,14,Music,-2
everythingchopsticks.com,1431,Uncategorized,0
when2meet.com,17,General Communication & Scheduling,0
mitmedical.iqhealth.com,220,Uncategorized,0
medical.mit.edu,8,Presentation,2
cernerhealth.com,40,Health & Medicine,1
6031.mit.edu:444,145,Uncategorized,0
keychain access,43,Systems Operations,2
sublime text,829,Editing & IDEs,2
TextEdit,8,Writing,2
pandas.pydata.org,17,Engineering & Technology,1
book.pythontips.com,80,Engineering & Technology,1
gaoloumi.cc,18,General News & Opinion,-2
web.mst.edu,3,General Reference & Learning,1
andropogon.com,2,Uncategorized,0
news.ycombinator.com,181,General News & Opinion,-2
weforum.org,55,General News & Opinion,-2
cheapair.com,280,Travel & Outdoors,-2
history,141,Browsers,0
portlandmercury.com,40,General News & Opinion,-2
news.google.com,26,General News & Opinion,-2
qz.com,69,General News & Opinion,-2
chopchopsticks.com,69,Uncategorized,0
etsy.com,48,General Shopping,-2
aminoapps.com,73,Uncategorized,0
trustpilot.com,83,Marketing,2
hansonellis.com,198,Uncategorized,0
personalizationmall.com,20,General Shopping,-2
linkedin.com,853,Professional Networking,1
pinterest.com,5,General Social Networking,-2
personalizedchopstickstore.com,39,Uncategorized,0
home.wlu.edu,48,General Reference & Learning,1
cs.princeton.edu,4,General Reference & Learning,1
users,912,General Software Development,2
hps.org,34,General News & Opinion,-2
goo.gl,3,Internet Utilities,1
photos,146,Photos,0
virtualbox,18,Virtualization,0
eventbrite.com,56,Calendars,0
mystatus.united.com,30,Travel & Outdoors,-2
promotions.united.com,58,Travel & Outdoors,-2
printerproxy,13,General Business,2
connect.intuit.com,69,Accounting,2
links.notification.intuit.com,1,Uncategorized,0
dropbox.com,192,File Sharing,2
yellowbook.com,18,Marketing,2
dyn.com,10,Systems Operations,2
washingtonpost.com,131,General News & Opinion,-2
theverge.com,62,Science & Technology,-1
business.financialpost.com,21,Business,-1
uline.com,18,General Shopping,-2
yellkey.com,3,Uncategorized,0
cnet.com,20,Science & Technology,-1
chinafilminsider.com,36,Uncategorized,0
nationalinterest.org,237,General News & Opinion,-2
bloomberg.com,6,Business,-1
tickets.fandango.com,304,General Entertainment,-2
doublepimpssl.com,2,Uncategorized,0
quicktime player,1740,General Entertainment,-1
MS Excel,229,General Business,2
photoshop cc,77,General Design & Composition,2
unmountassistantagent,4,General Utilities,1
adobe application manager,2,General Utilities,1
login.wellesley.edu,6,General Reference & Learning,1
2fa.wellesley.edu,1,General Reference & Learning,1
junit.sourceforge.net,96,Engineering & Technology,1
java2novice.com,17,General Reference & Learning,1
tutorials.jenkov.com,17,Engineering & Technology,1
programming.guide,8,Uncategorized,0
mathworld.wolfram.com,6,Search,0
junit.org,21,General Software Development,2
webucator.com,12,Search,0
dusp.mit.edu,26,General Reference & Learning,1
baike.baidu.com,163,Search,0
microsoft onenote,156,Intelligence,2
b-ok.cc,70,Uncategorized,0
dl123.zlibcdn.com,11,Uncategorized,0
b-ok.org,8,Uncategorized,0
personaltechmd.com,289,Uncategorized,0
cbsnews.com,116,General News & Opinion,-2
hosting.review,128,Uncategorized,0
ionos.com,8,Uncategorized,0
nibbler.silktide.com,1,Marketing,2
javarevisited.blogspot.com,86,Engineering & Technology,1
mkyong.com,141,General Software Development,2
screen shot,34,Uncategorized,0
groups.mit.edu,24,Presentation,2
eatbydate.com,29,Food,1
daper-fmp.mit.edu,42,Presentation,2
tinyurl.com,1,Internet Utilities,1
homeandlearn.co.uk,20,Engineering & Technology,1
benlcollins.com,113,Uncategorized,0
marketwatch.com,101,General Business,2
investopedia.com,76,Business & Finance,1
ohchr.org,260,Legal & Gov't,1
penguinrandomhouse.co.za,17,Search,0
penguin.co.uk,8,Uncategorized,0
shoptly.com,8,Uncategorized,0
overdrive.com,4,General Entertainment,-2
researchgate.net,3,Professional Networking,1
cseweb.ucsd.edu,46,Science & Technology,-1
cdn.fbsbx.com,4,General Reference & Learning,1
time.com,68,General News & Opinion,-2
globalnews.ca,189,General News & Opinion,-2
cleantechnica.com,62,General News & Opinion,-2
jordanmalone.com,26,Uncategorized,0
japantimes.co.jp,127,General News & Opinion,-2
unix.stackexchange.com,4,General Reference & Learning,1
gradescope.com,175,General Reference & Learning,1
ft.com,105,General News & Opinion,-2
developer.venmo.com,59,Quality Assurance,2
assh.org,185,Uncategorized,0
humanbeatbox.com,36,Uncategorized,0
wsj.com,22,General News & Opinion,-2
wbur.org,55,General Entertainment,-2
theguardian.com,10,General News & Opinion,-2
scmp.com,3,General News & Opinion,-2
zoominfo.com,12,General Social Networking,-2
calendar.mit.edu,2,General Reference & Learning,1
wellesley.edu,50,General Reference & Learning,1
storeuid,9,General Utilities,1
