App,Time Spent (Seconds),Category,Productivity
eclipse.org,384,General Software Development,2
eclipse,250,Editing & IDEs,2
coreservicesuiagent,35,General Utilities,0
coetail.com,117,Uncategorized,0
box.com,14,File Sharing,-2
guoman.epad.isb.bj.edu.cn,10767,General Design & Composition,2
wolframalpha.com,587,Search,1
Terminal,121,Systems Operations,2
lisacongdon.com,68,General Reference & Learning,1
teachthought.com,80,General Reference & Learning,1
bjdnserror1.wo.com.cn:8080,815,Uncategorized,0
sciencespot.net,589,Uncategorized,0
plastics.americanchemistry.com,110,Uncategorized,0
canon mx510 series (88.87.17.bb.13.d7),185,Uncategorized,0
3.141592653589793238462643383279502884197169399375105820974944592.com,217,General Utilities,1
online-stopwatch.com,532,General News & Opinion,2
microsoft autoupdate,581,General Utilities,1
software update,133,General Utilities,1
rowmote helper,294,General Utilities,1
Dropbox,61,File Sharing,-2
jgmc12345678900987654321.epad.isb.bj.edu.cn,5380,General Design & Composition,2
unhcr.org,199,Administration,2
accounts.google.com,225,General Communication & Scheduling,0
accounts.youtube.com,32,Video,-2
geniusbeauty.com,19,Search,0
ss-waynpril.tumblr.com,400,General News & Opinion,-2
sketchtoy.com,313,Uncategorized,0
search.naver.com,193,General News & Opinion,-2
history,54,Browsers,0
naver.com,9,General News & Opinion,-2
ted.com,1186,Engineering & Technology,1
github.com,384,General Software Development,2
signin,21,General Communication & Scheduling,0
search.chinadaily.com.cn,20,General News & Opinion,-2
edition.cnn.com,127,General News & Opinion,-2
cnn.com,1,General News & Opinion,2
spaceinvaders.epad.isb.bj.edu.cn,172,Uncategorized,0
mac.github.com,247,General Software Development,2
poll.pollcode.com,20,Uncategorized,0
rachlex-forever-and-ever.tumblr.com,185,General News & Opinion,-2
archive utility,8,General Utilities,1
cn.bing.com,1558,Search,0
chemistry.about.com,747,Internet Utilities,1
0.tqn.com,7,Uncategorized,0
github,119,General Software Development,2
littlethingsicantchange.tumblr.com,46,General News & Opinion,-2
fuckyeahsurveys.tumblr.com,115,General News & Opinion,-2
theonlyju.tumblr.com,689,General News & Opinion,-2
internal-displacement.org,200,Uncategorized,0
cia.gov,43,Search,0
imf.org,20,General Business,2
reliefweb.int,286,Legal & Gov't,1
invention.smithsonian.org,293,Uncategorized,0
upload.wikimedia.org,28,Search,0
userserve-ak.last.fm,49,General Entertainment,-2
guitarlessons.com,13,General Reference & Learning,1
3.bp.blogspot.com,11,General News & Opinion,-2
images6.fanpop.com,10,General Reference & Learning,1
art-n-stuff.com,10,Uncategorized,0
img.sdpnoticias.com,10,General News & Opinion,-2
photos.posh24.com,101,General Entertainment,-2
i188.photobucket.com,14,General Entertainment,-2
en.academic.ru,43,General Reference & Learning,1
i12.photobucket.com,17,Photos,-2
grammarly.com,97,Writing,2
issuu.com,40,General News & Opinion,-2
ed.grammarly.com,139,General Reference & Learning,1
cyberbase7.com,12,Uncategorized,0
icrc.org,237,General Reference & Learning,1
collectorsweekly.com,170,General Reference & Learning,1
quickcounter,253,Uncategorized,0
grades.isb.bj.edu.cn,461,General Reference & Learning,1
TextEdit,97,Writing,2
ahealedplanet.net,74,Uncategorized,0
iprocrastinate,1464,Intelligence,2
culturalsymbolism.wordpress.com,2,General News & Opinion,-2
ridingthebeast.com,46,Uncategorized,0
pulsitemeter.com,11,General Reference & Learning,1
tattooset.com,9,Uncategorized,0
familiarstrangers.info,11,Uncategorized,0
indonesiantattoo.com,39,Uncategorized,0
ektattoo.com,35,Uncategorized,0
systemuiserver,29,General Utilities,1
isb.bj.edu.cn,8,General Reference & Learning,1
youku.com,74,General Entertainment,-2
apple.com,889,Engineering & Technology,-1
tube.isb.bj.edu.cn,854,General Entertainment,-2
commons.wikimedia.org,210,Search,0
sustainablecherryhill.org,36,Uncategorized,0
northshorehypnosis.com,4,Uncategorized,0
epad.isb.bj.edu.cn,180,General Design & Composition,2
yourmompolymer.epad.isb.bj.edu.cn,1072,General Design & Composition,2
extensions,307,Browsers,0
settings,24,General Utilities,1
tv.sohu.com,1451,Video,-2
soku.com,47,Video,-2
c4l.dongfeng-citroen.com.cn,4,Uncategorized,0
wsc2013j6.epad.isb.bj.edu.cn,442,Uncategorized,0
arithmetic.zetamac.com,2305,General Reference & Learning,1
202.106.33.158,10,Uncategorized,0
music.baidu.com,71,Music,-2
play.baidu.com,35,Music,-2
baidu.com,13,Search,2
netsyscon4hr.files.wordpress.com,4,Uncategorized,0
farm7.staticflickr.com,17,Uncategorized,0
2.bp.blogspot.com,3,General News & Opinion,-2
surveymonkey.com,139,Marketing,2
blog.iamnikon.com,271,Uncategorized,0
download.cnet.com,76,Science & Technology,-1
pacifict.com,17,General News & Opinion,-2
itunes.apple.com,14,General Shopping,-2
dropbox.com,859,File Sharing,2
Adobe Photoshop,1246,Graphic Design,2
loginwindow,18,General Utilities,0
etherpad.org,6,Uncategorized,0
chronikler.com,165,Uncategorized,0
images.google.ca,4,Search,0
var,9,General Utilities,1
en.wiktionary.org,15,Search,0
pog.com,1559,Games,-2
tornadoquestions.com,212,Uncategorized,0
buzzle.com,118,General News & Opinion,-2
